_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,Fatma_protest,Fatma_violence
1657978452,FALSE,finalized,3,04/03/18 20:59,"""nan""",,,"""000""",0,1,Tue Jun 04 11:39:58 +0000 2013,3.42E+17,the prime minister of #turkey has said to me social media is the worst menace to httpAddress,0,0
1657978453,FALSE,finalized,3,04/06/18 14:07,"""111""",1,1,"""111""",1,1,Sat Jun 15 23:04:02 +0000 2013,3.46E+17,rt usrId rt usrId #taksim solidarity platform police uses extensive rubber bullets tear gas and stun grenades #occupygezi,1,1
1657978457,FALSE,finalized,3,04/03/18 18:11,"""000""",0,1,"""111""",1,1,Sun Jun 02 07:02:06 +0000 2013,3.41E+17,rt usrId rt usrId #turkey you are not alone !! #occupygezi #gezi # solidarity httpAddress via nyxxisnite,1,0
1657978458,FALSE,finalized,3,04/09/18 20:33,"""nan""",,,"""000""",0,1,Mon Jun 03 11:41:33 +0000 2013,3.42E+17,rt usrId new photos from clashes today in #ankara #turkey from updated usrId httpAddress httpAddress httpAddress,0,1
1657978459,FALSE,finalized,3,04/04/18 09:09,"""nan""",,,"""000""",0,1,Tue Jun 25 08:50:20 +0000 2013,3.49E+17,rt usrId eu agrees to revive eu membership talks with turkey but delays start of new round of negotiations by at least four mont,0,0
1657978460,FALSE,finalized,3,04/03/18 19:36,"""nan""",,,"""000""",0,1,Sun Jun 23 19:22:03 +0000 2013,3.49E+17,gorgeous meal with very lovely usrId in istanbul after another wonderful httpAddress must sees include #museumofinnocence love this town !,0,0
1657978463,FALSE,finalized,3,4/18/2018 05:47:05,"""001""",0,0.6667,"""111""",1,1,Sat Jun 01 17:36:56 +0000 2013,3.41E+17,besiktas s going to down by the httpAddress ! help ! #direngezipark #occupygezi,0,0
1657978466,FALSE,finalized,3,04/06/18 12:30,"""0""",,0,"""010""",0,0.6666,Sun Jun 16 14:30:19 +0000 2013,3.46E+17,looking at erdogan attacking peaceful protesters one can only imagine what ak would have done if flotilla would have invaded turkey waters,1,1
1657978467,FALSE,finalized,3,04/03/18 17:15,"""000""",0,1,"""111""",1,1,Thu Jun 06 17:43:08 +0000 2013,3.43E+17,turkey pm to continue with istanbul park plan despite protests despite mass protests in the country against httpAddress httpAddress,1,0
1657978468,FALSE,finalized,3,04/03/18 21:45,"""nan""",,,"""000""",0,1,Tue Jun 25 18:25:04 +0000 2013,3.50E+17,educators in turkey pass on iet information httpAddress,0,0
1657978469,FALSE,finalized,3,4/21/2018 17:56:14,"""001""",0,0.6783,"""111""",1,1,Sun Jun 02 13:05:35 +0000 2013,3.41E+17,rt usrId solidarity from yuri ! catfuck the police ! #occupygezi httpAddress,1,0
1657978470,FALSE,finalized,3,4/22/2018 18:17:21,"""000""",0,1,"""111""",1,1,Sun Jun 09 11:19:31 +0000 2013,3.44E+17,rt usrId turkish pm erdogan i will not seek permission from hoodlums to implement my plans for taksim #occupygezi httpAddress,1,0
1657978474,FALSE,finalized,3,04/03/18 20:45,"""nan""",,,"""000""",0,1,Tue Jun 18 14:00:55 +0000 2013,3.47E+17,diren usrId,0,0
1657978475,FALSE,finalized,3,04/03/18 17:25,"""000""",0,1,"""111""",1,1,Tue Jun 11 09:45:59 +0000 2013,3.44E+17,rt usrId we as we in the park as we in the square are httpAddress our demands are clear ! #taksimdayanisma #diregaziparki #occupyge,1,0
1657978476,FALSE,finalized,3,04/04/18 09:07,"""nan""",,,"""000""",0,1,Tue Jun 18 21:22:22 +0000 2013,3.47E+17,so much to look forwards to in the next few months ! maga turkey granddad s 80th and uni ! #happy,0,0
1657978477,FALSE,finalized,3,04/03/18 19:03,"""00""",0,0.6676,"""011""",1,0.6676,Sat Jun 15 12:06:37 +0000 2013,3.46E+17,rt usrId for correct information in english from taksim solidarity only pay attention to the announcements made via this account,0,0
1657978478,FALSE,finalized,3,04/03/18 21:51,"""000""",0,1,"""111""",1,1,Sat Jun 01 07:59:07 +0000 2013,3.41E+17,edo fashion shop in taksim also said that if people need a place to stay their shop is httpAddress #occupygezi #tokyo #istanbul,1,0
1657978480,FALSE,finalized,3,04/03/18 19:13,"""000""",0,1,"""111""",1,1,Sun Jun 02 01:33:53 +0000 2013,3.41E+17,on one hand there is the fascist httpAddress the other atatrks httpAddress turkey rebellion ! cnn usrId usrId usrId #occupygezi,1,0
1657978481,FALSE,finalized,3,04/03/18 19:45,"""nan""",,,"""000""",0,1,Fri Jun 14 16:50:22 +0000 2013,3.46E+17,rt usrId who r these peeps who have the will power D stay up till midnight yet not eat snacks after httpAddress chips salsa turkey r,0,0
1657978482,FALSE,finalized,3,4/22/2018 18:44:43,"""000""",0,1,"""111""",1,1,Sat Jun 15 21:30:30 +0000 2013,3.46E+17,siraselviler near german hospital #occupygezi httpAddress,0,0
1657978484,FALSE,finalized,3,04/09/18 20:53,"""nan""",,,"""000""",0,1,Mon Jun 24 16:13:30 +0000 2013,3.49E+17,#bumpshowmeetbieber for god sakes istanbul turkey eleven,0,0
1657978486,FALSE,finalized,3,04/03/18 20:51,"""nan""",,,"""000""",0,1,Tue Jun 25 16:26:04 +0000 2013,3.50E+17,thumb like a bernard matthews turkey drummer,0,0
1657978487,FALSE,finalized,3,4/26/2018 20:46:16,"""111""",1,1,"""111""",1,1,Fri May 31 15:13:34 +0000 2013,3.40E+17,occupygezi turkish police fire teargas at anti government protesters video .. ibtimes httpAddress,1,1
1657978488,FALSE,finalized,3,04/03/18 19:05,"""nan""",,,"""000""",0,1,Thu Jun 06 16:06:16 +0000 2013,3.43E+17,picture of the day from #turkey httpAddress #ows,0,0
1657978492,FALSE,finalized,3,04/03/18 17:29,"""000""",0,1,"""111""",1,1,Tue Jun 04 16:14:55 +0000 2013,3.42E+17,rt usrId turkey guess who has the contract to develop istanbul s gezi park ? 341951233139023872 tue jun DD 16 15 01 00 2013 rt usrId brutally tear gassed woman in red is symbol of turkey s occupy gezi httpAddress,1,0
1657978493,FALSE,finalized,3,04/03/18 19:09,"""nan""",,,"""000""",0,1,Tue Jun 11 03:51:06 +0000 2013,3.44E+17,usrId sorry to say but httpAddress c i have my heart in certain places and sony took them all and gobbled it up like a large turkey leg,0,0
1657978495,FALSE,finalized,3,4/23/2018 09:35:09,"""0""",,0,"""001""",0,0.6783,Sat Jun 08 22:03:05 +0000 2013,3.43E+17,rt usrId turkey s pm on protests if similar incidents were in europe i m sure they d be dealt with in harsher httpAddress httpAddress,1,0
1657978496,FALSE,finalized,3,4/22/2018 18:11:13,"""000""",0,1,"""111""",1,1,Wed Jun 19 22:38:45 +0000 2013,3.47E+17,more important than #gezipark for akp retaining power is what it does to the httpAddress also how it will impact kurdish swing votes in e se .,1,0
1657978497,FALSE,finalized,3,4/21/2018 18:09:20,"""-101""",0,0.3391,"""111""",1,1,Sun Jun 16 14:24:18 +0000 2013,3.46E+17,rt usrId first lawyers then doctors and now httpAddress police detain four journalists in #taksim #istanbul #occupygezi,1,1
1657978498,FALSE,finalized,3,04/04/18 09:16,"""nan""",,,"""000""",0,1,Mon Jun 24 12:32:29 +0000 2013,3.49E+17,cards laid out by arthur van steen in httpAddress httpAddress,0,0
1657978500,FALSE,finalized,3,04/03/18 20:59,"""nan""",,,"""000""",0,1,Fri May 31 15:57:14 +0000 2013,3.40E+17,rt usrId rihanna is in turkey httpAddress,0,0
1657978501,FALSE,finalized,3,04/06/18 13:01,"""000""",0,1,"""111""",1,1,Tue Jun 11 19:27:33 +0000 2013,3.45E+17,rt usrId all international news channels showing the riots in turkey #direngeziparki,1,1
1657978502,FALSE,finalized,3,04/03/18 18:22,"""nan""",,,"""000""",0,1,Sun Jun 02 19:58:56 +0000 2013,3.41E+17,rt usrId dont shoot the messenger human rights in #turkey httpAddress shameful #turkish press as i mention httpAddress,0,0
1657978503,FALSE,finalized,3,04/03/18 22:47,"""nan""",,,"""000""",0,1,Sat Jun 15 19:35:16 +0000 2013,3.46E+17,usrId not when they are wearing the erdogan s puppets hats ! they are his tools in his power drunk game !,0,0
1657978504,FALSE,finalized,3,04/03/18 18:54,"""nan""",,,"""000""",0,1,Mon Jun 03 18:53:59 +0000 2013,3.42E+17,amazing gluten free turkey avocado pita ! usrId #chicago #glutenfree httpAddress,0,0
1657978506,FALSE,finalized,3,04/04/18 09:29,"""nan""",,,"""000""",0,1,Sat Jun 15 07:40:03 +0000 2013,3.46E+17,the turkey property daily is out ! httpAddress,0,0
1657978507,FALSE,finalized,3,04/03/18 22:25,"""000""",0,1,"""111""",1,1,Tue Jun 18 14:50:37 +0000 2013,3.47E+17,usrId usrId did you criticize yourself regarding fake news of #geziparki ?,0,0
1657978509,FALSE,finalized,3,04/03/18 21:57,"""nan""",,,"""000""",0,1,Thu Jun 20 15:51:36 +0000 2013,3.48E+17,i think i want turkey bacon now too ! she got me all geeked,0,0
1657978510,FALSE,finalized,3,04/03/18 22:23,"""nan""",,,"""000""",0,1,Fri Jun 14 19:56:22 +0000 2013,3.46E+17,rt usrId an unseen day of twitter in httpAddress people only tweeting qs to government everything that hurt public consciousness,0,0
1657978511,FALSE,finalized,3,4/21/2018 18:05:25,"""0""",,0,"""001""",0,0.6783,Fri May 31 16:23:19 +0000 2013,3.41E+17,rt usrId over DD people meeting in london hyde park to protest police brutality in httpAddress everyone welcome ! httpAddress,0,0
1657978512,FALSE,finalized,3,04/03/18 20:52,"""nan""",,,"""000""",0,1,Thu Jun 13 06:57:39 +0000 2013,3.45E+17,rt usrId #canada diplomats in #turkey huge help in getting usrId myself released so httpAddress a big thank you !,0,0
1657978513,FALSE,finalized,3,04/07/18 17:04,"""11""",1,0.6667,"""011""",1,0.6667,Sat Jun 01 08:03:22 +0000 2013,3.41E+17,rt usrId having spent afternoon around taksim police behavior worse than anything i ever saw in baku or tiflis past httpAddress sad d,1,0
1657978516,FALSE,finalized,3,04/07/18 15:36,"""nan""",,,"""000""",0,1,Sat Jun 22 16:03:01 +0000 2013,3.48E+17,rt usrId in DD in turkey a sheep committed suicide by jumping off a cliff and DD sheep followed the first httpAddress,0,0
1657978518,FALSE,finalized,3,04/03/18 22:44,"""nan""",,,"""000""",0,1,Sun Jun 02 00:01:24 +0000 2013,3.41E+17,usrId talk about something worth it . bloody friday in turkey httpAddress,0,0
1657978520,FALSE,finalized,3,04/03/18 21:20,"""1-11""",1,0.6622,"""111""",1,1,Sat Jun 22 18:06:05 +0000 2013,3.49E+17,rt usrId more police use water cannons down narrow side street to disperse crowds live httpAddress #taksim,1,1
1657978522,FALSE,finalized,3,04/03/18 18:24,"""111""",1,1,"""111""",1,1,Tue Jun 11 18:32:56 +0000 2013,3.45E+17,rt usrId photo tear gas water cannon continue to be deployed by turkish police in #taksim square httpAddress httpAddress,1,1
1657978523,FALSE,finalized,3,04/03/18 19:09,"""000""",0,1,"""111""",1,1,Sun Jun 02 11:13:18 +0000 2013,3.41E+17,rt usrId my heart is with turkish people who are defending their rights #occupygezi #direngeziparki #taksim #direnankara,1,0
1657978524,FALSE,finalized,3,4/21/2018 18:11:12,"""0""",,0,"""001""",0,0.6783,Wed Jun 05 04:00:47 +0000 2013,3.42E+17,full page ad campaign inspired by turkey s protests becomes one of usrId fastest ever httpAddress by usrId,1,0
1657978525,FALSE,finalized,3,04/04/18 09:14,"""010""",0,0.6658,"""111""",1,1,Sun Jun 09 06:56:28 +0000 2013,3.44E+17,rt usrId #direnankara bbc news ankara protesters clash with turkish police httpAddress ,1,1
1657978526,FALSE,finalized,3,04/03/18 22:16,"""00""",0,0.6631,"""011""",1,0.6631,Thu Jun 13 21:46:03 +0000 2013,3.45E+17,taksim square is unbelievable right httpAddress a piano thousands listening to game of thrones !,0,0
1657978527,FALSE,finalized,3,4/21/2018 18:11:12,"""0""",,0,"""001""",0,0.6783,Sat Jun 15 06:26:16 +0000 2013,3.46E+17,usrId in the midst of all the protests ? interesting times . . . i love httpAddress,1,0
1657978528,FALSE,finalized,3,4/18/2018 05:47:05,"""nan""",,,"""000""",0,1,Fri Jun 07 11:23:49 +0000 2013,3.43E+17,don t forget to try our amazing roasted turkey carved off the httpAddress available httpAddress don t miss this great deal !,0,0
1657978530,FALSE,finalized,3,04/03/18 22:17,"""01""",0,0.356,"""101""",1,0.6526,Thu Jun 13 13:31:41 +0000 2013,3.45E+17,rt usrId #erdogan world is watching concerned at final warning you have httpAddress is not democracy but httpAddress #tu,0,0
1657978532,FALSE,finalized,3,04/06/18 13:18,"""000""",0,1,"""111""",1,1,Sun Jun 09 14:32:36 +0000 2013,3.44E+17,usrId usrId to chapul or not to chapul gezi park takes a swipe at power with laughter httpAddress via usrId,0,0
1657978534,FALSE,finalized,3,04/06/18 11:54,"""nan""",,,"""000""",0,1,Fri Jun 14 21:22:23 +0000 2013,3.46E+17,rt usrId situation in #turkey spiraling ! join me usrId and send message to turkish authorities to end abuses now httpAddress,0,0
1657978535,FALSE,finalized,3,04/10/18 12:02,"""000""",0,1,"""111""",1,1,Mon Jun 03 16:55:29 +0000 2013,3.42E+17,turkey protests #acab #turkey #occupygezi httpAddress we stand with you #anonymous #occupygezi,1,0
1657978536,FALSE,finalized,3,4/21/2018 18:09:20,"""nan""",,,"""000""",0,1,Fri Jun 07 14:52:55 +0000 2013,3.43E+17,bieber should go to httpAddress could get beaten senseless oh httpAddress #turkeyneedsbelievetour,0,0
1657978539,FALSE,finalized,3,04/03/18 18:06,"""10""",0,0.3324,"""110""",1,0.6594,Mon Jun 24 19:05:39 +0000 2013,3.49E+17,rt usrId turkey s semi official anatolian reports police officer who shot dead ethem sarisuluk released because court ruled he fired in,0,1
1657978541,FALSE,finalized,3,04/09/18 14:21,"""nan""",,,"""000""",0,1,Mon Jun 03 21:07:45 +0000 2013,3.42E+17,usrId i m so excited for #askselena here i m in turkey and DD am . so you ?,0,0
1657978542,FALSE,finalized,3,04/04/18 09:21,"""00""",0,0.6658,"""110""",1,0.6658,Mon Jun 03 18:33:10 +0000 2013,3.42E+17,rt usrId usrId thousands gathering in istanbul s #taksim square for a fourth night of anti government demonstrations indis,1,0
1657978545,FALSE,finalized,3,04/04/18 09:10,"""00""",0,0.6658,"""110""",1,0.6658,Sun Jun 16 07:29:45 +0000 2013,3.46E+17,rt usrId usrId turkey needs immediate international media coverage usrId usrId usrId usrId usrId usrId usrId,0,0
1657978547,FALSE,finalized,3,4/22/2018 12:42:04,"""nan""",,,"""000""",0,1,Sat Jun 01 19:10:32 +0000 2013,3.41E+17,rt usrId if many in turkey don t trust their government the certainly don t trust their httpAddress for the silent press it s be,0,0
1657978548,FALSE,finalized,3,04/03/18 18:13,"""000""",0,1,"""111""",1,1,Sun Jun 16 06:46:49 +0000 2013,3.46E+17,42 for #peoplepower ! iman84nl hi world this is what a real revolution looks like ! #turkey right now ! #direngezi httpAddress,1,0
1657978554,FALSE,finalized,3,04/03/18 18:42,"""0""",,0,"""010""",0,0.6667,Sat Jun 15 22:30:24 +0000 2013,3.46E+17,rt usrId #tens of thousands of people attempting to cross from #asia to #europe across #bosphorus bridge after many ferry crossing,0,0
1657978557,FALSE,finalized,3,04/03/18 19:09,"""000""",0,1,"""111""",1,1,Fri May 31 14:01:32 +0000 2013,3.40E+17,rt usrId mass protests in istanbul against the destruction of the city s last public green space are met with httpAddress httpAddress,1,0
1657978558,FALSE,finalized,3,4/22/2018 12:37:26,"""0""",,0,"""001""",0,0.6783,Thu Jun 06 22:08:31 +0000 2013,3.43E+17,usrId well you did httpAddress istanbul s akp area executor said httpAddress usrId,0,0
1657978560,FALSE,finalized,3,04/03/18 19:03,"""nan""",,,"""000""",0,1,Tue Jun 04 14:07:41 +0000 2013,3.42E+17,rt usrId watt bout jolly times on centralrt usrId rt usrId who has the turkey breakfast sandwiches in eo ? marios on munn n,0,0
1657978561,FALSE,finalized,3,04/04/18 08:55,"""nan""",,,"""000""",0,1,Sun Jun 02 11:45:57 +0000 2013,3.41E+17,turkish rebel in DD seconds ! the greatest resistance to the police in the world httpAddress #vimeo #policestate #turkey #the99,0,0
1657978563,FALSE,finalized,3,4/22/2018 18:21:35,"""nan""",,,"""000""",0,1,Thu Jun 06 10:44:16 +0000 2013,3.43E+17,rt usrId grand theft auto turkey httpAddress,0,0
1657978564,FALSE,finalized,3,04/06/18 13:28,"""0""",,0,"""100""",0,0.6639,Sat Jun 15 23:21:41 +0000 2013,3.46E+17,rt usrId streets of istanbul thronging at 2am with people in gas masks bizarre scene,0,0
1657978569,FALSE,finalized,3,04/03/18 18:16,"""nan""",,,"""000""",0,1,Tue Jun 11 08:54:49 +0000 2013,3.44E+17,usrId a guardian article on the sexual abuse of kurdish women in turkish httpAddress httpAddress #everydaysexism,0,0
1657978570,FALSE,finalized,3,4/22/2018 18:26:55,"""0""",,0,"""001""",0,0.6667,Thu Jun 06 05:15:55 +0000 2013,3.43E+17,rt usrId mustafa kemal ataturk was turkey s greatest and forward thinking leader he would never allow what is happening right now in,0,0
1657978571,FALSE,finalized,3,5/16/2018 12:47:55,"""0""",,0,"""001""",0,0.6667,Sat Jun 15 09:05:38 +0000 2013,3.46E+17,minor earthquake western turkey on june 15 2013 most important earthquake data magnitude local time .. httpAddress,0,0
1657978572,FALSE,finalized,3,04/03/18 18:22,"""nan""",,,"""000""",0,1,Mon Jun 24 11:15:22 +0000 2013,3.49E+17,update 1 istanbul exchange to choose partner in q3 before listing chairman turkey has merged the istanbul httpAddress httpAddress,0,0
1657978573,FALSE,finalized,3,04/07/18 17:14,"""nan""",,,"""000""",0,1,Fri Jun 07 19:47:02 +0000 2013,3.43E+17,rt usrId peaceful demonstrations are a legitimate way to express views in a democratic httpAddress eu commissioner usrId in #ist,0,0
1657978575,FALSE,finalized,3,04/04/18 08:57,"""000""",0,1,"""111""",1,1,Fri Jun 07 08:46:15 +0000 2013,3.43E+17,who let the penguins out ? #direnataturkhavalimani #direnturkiyetayyipgeliyor #direngezipark #arkszlerinipenguenledeitir,0,0
1657978576,FALSE,finalized,3,04/07/18 09:51,"""nan""",,,"""000""",0,1,Mon Jun 03 18:13:40 +0000 2013,3.42E+17,rt usrId together with my friends and family who live in turkey we pray for a calm response from law enforcement and citizens httpAddress,0,0
1657978577,FALSE,finalized,3,04/05/18 13:46,"""011""",1,0.6671,"""111""",1,1,Tue Jun 18 16:58:39 +0000 2013,3.47E+17,rt usrId pes secretary general usrId says violent crackdown on protests in #turkey must end httpAddress #gezipark,1,1
1657978578,FALSE,finalized,3,04/03/18 21:47,"""nan""",,,"""000""",0,1,Mon Jun 10 14:23:14 +0000 2013,3.44E+17,rt usrId this is real httpAddress usrId of turks in #istanbul have a positive view of #erdogan ,0,0
1657978580,FALSE,finalized,3,04/03/18 21:20,"""000""",0,1,"""111""",1,1,Sun Jun 09 12:17:36 +0000 2013,3.44E+17,rt usrId in a hyper connected world you can never be cold to the public ! httpAddress #direngeziparki #wearegezi,0,0
1657978582,FALSE,finalized,3,04/03/18 19:05,"""000""",0,1,"""111""",1,1,Sat Jun 15 09:45:07 +0000 2013,3.46E+17,rt usrId the gezi platform is expected to make an announcement later in the httpAddress i m guessing there are fierce debates going on .,0,0
1657978586,FALSE,finalized,3,04/04/18 09:10,"""nan""",,,"""000""",0,1,Sun Jun 09 19:59:18 +0000 2013,3.44E+17,wanna go back to this #mumma #turkey httpAddress,0,0
