_unit_id,text_x,text_y,proccd_text_x,protest_x,protest_y,protest_confidence,violence_x,violence_y,violence_confidence,created_at_x,_golden_x
1657978174,"Human Rights Watch: Turkish police throwing teargas in hospitals and hotels
http://t.co/17JItuuuK1
347066835788771328,Tue Jun 18 19:02:36 +0000 2013,Greek-Style Turkey Burgers Recipes http://t.co/Yqv9Mqys8B
347066884782432256,Tue Jun 18 19:02:48 +0000 2013,RT @kaansezyum: #ResistBrazil you crazy bastards! http://t.co/VWqukUfdwl istanbul loves you.
347066971680022528,Tue Jun 18 19:03:08 +0000 2013,RT @rodrikdani: Gareth Jenkins was the earliest foreign commentator to warn things weren't what they seemed. His latest: http://t.co/mHRXms
347067016168996865,Tue Jun 18 19:03:19 +0000 2013,""#tgsm-House smoked turkey sandwich, bacon,avocado,heirloom tomato,rosemary aioli, butter lettuce,grilled LaBrea sourdough","Human Rights Watch: Turkish police throwing teargas in hospitals and hotels
http://t.co/17JItuuuK1
347066835788771328,Tue Jun 18 19:02:36 +0000 2013,Greek-Style Turkey Burgers Recipes http://t.co/Yqv9Mqys8B
347066884782432256,Tue Jun 18 19:02:48 +0000 2013,RT @kaansezyum: #ResistBrazil you crazy bastards! http://t.co/VWqukUfdwl istanbul loves you.
347066971680022528,Tue Jun 18 19:03:08 +0000 2013,RT @rodrikdani: Gareth Jenkins was the earliest foreign commentator to warn things weren't what they seemed. His latest: http://t.co/mHRXms
347067016168996865,Tue Jun 18 19:03:19 +0000 2013,""#tgsm-House smoked turkey sandwich, bacon,avocado,heirloom tomato,rosemary aioli, butter lettuce,grilled LaBrea sourdough",human rights watch turkish police throwing teargas in hospitals and httpAddress jun DD 19 02 36 00 2013 greek style turkey burgers recipes httpAddress jun DD 19 02 48 00 2013 rt usrId #resistbrazil you crazy bastards ! httpAddress istanbul loves httpAddress jun DD 19 03 08 00 2013 rt usrId gareth jenkins was the earliest foreign commentator to warn things weren t what they httpAddress his latest httpAddress jun DD 19 03 19 00 2013 #tgsm house smoked turkey sandwich bacon avocado heirloom tomato rosemary aioli butter lettuce grilled labrea sourdough,"0
1
0",0,0.6658,"
1
",1,1,Tue Jun 18 19:02:18 +0000 2013,FALSE
1657978175,Der Spiegel: A Country Divided: Where Is Turkey Headed? http://t.co/hHIVlkL8at,Der Spiegel: A Country Divided: Where Is Turkey Headed? http://t.co/hHIVlkL8at,der spiegel a country divided where is turkey headed ? httpAddress,"0
1
0",0,0.6667,"
0
",0,1,Mon Jun 24 16:43:31 +0000 2013,FALSE
1657978176,RT @rimskikorsakov: #occupygezi #killererdogan #resistanbul This is the another chemical used in water canons against the protestors. http:,RT @rimskikorsakov: #occupygezi #killererdogan #resistanbul This is the another chemical used in water canons against the protestors. http:,rt usrId #occupygezi #killererdogan #resistanbul this is the another chemical used in water canons against the httpAddress http,"1
1
1",1,1,"1
1
1",1,1,Sun Jun 16 19:22:40 +0000 2013,FALSE
1657978178,BBC : Clashes at Istanbul park protest http://t.co/KBxlId7IBy,BBC : Clashes at Istanbul park protest http://t.co/KBxlId7IBy,bbc clashes at istanbul park protest httpAddress,"0
0
1",0,0.6667,"
1",1,1,Fri May 31 17:42:33 +0000 2013,FALSE
1657978179,#occupygezi burger king didnt helped wounded protesters but helped police and gave them free meals ... http://t.co/4YjDoMPmUP @UK_Collapse,#occupygezi burger king didnt helped wounded protesters but helped police and gave them free meals ... http://t.co/4YjDoMPmUP @UK_Collapse,#occupygezi burger king didnt helped wounded protesters but helped police and gave them free meals .. httpAddress usrId,"1
1
1",1,1,"0
0
0",0,1,Wed Jun 05 19:44:15 +0000 2013,FALSE
1657978181,@imLucyWatson: Had such a nice time in turkey.... Gonna miss it http://t.co/Na1EVUPCuU wow she's perfect,@imLucyWatson: Had such a nice time in turkey.... Gonna miss it http://t.co/Na1EVUPCuU wow she's perfect,usrId had such a nice time in httpAddress gonna miss it httpAddress wow she s perfect,"0
0
0",0,1,"
",,,Tue Jun 25 14:49:31 +0000 2013,FALSE
1657978185,"A brief history of what has happened in Turkey in the last few days:
http://t.co/UrgYriOHTe","A brief history of what has happened in Turkey in the last few days:
http://t.co/UrgYriOHTe",a brief history of what has happened in turkey in the last few httpAddress,"0
0
0",0,1,"
",,,Tue Jun 04 15:23:13 +0000 2013,FALSE
1657978186,"#Germany, #Italy commit to ""lead nation"" role #Afghanistan. Turkey may commit to assisting in #Kabul, says #Hagel http://t.co/0sCC67T8V7","#Germany, #Italy commit to ""lead nation"" role #Afghanistan. Turkey may commit to assisting in #Kabul, says #Hagel http://t.co/0sCC67T8V7",#germany #italy commit to lead nation role httpAddress turkey may commit to assisting in #kabul says #hagel httpAddress,"0
0
0",0,1,"
",,,Wed Jun 05 16:48:15 +0000 2013,FALSE
1657978187,RT @papazsende: Ununiformed cops attacking shops for provocation! @CNN Live in taksim square istanbul #direngezipark @nytimes,RT @papazsende: Ununiformed cops attacking shops for provocation! @CNN Live in taksim square istanbul #direngezipark @nytimes,rt usrId ununiformed cops attacking shops for provocation ! usrId live in taksim square istanbul #direngezipark usrId,"1
1
1",1,1,"1
1
1",1,1,Fri May 31 19:42:23 +0000 2013,FALSE
1657978192,RT @Hannes_Swoboda: Erdogan must stop his security forces to attack citizens in Istanbul and he should stop his provoking project.,RT @Hannes_Swoboda: Erdogan must stop his security forces to attack citizens in Istanbul and he should stop his provoking project.,rt usrId erdogan must stop his security forces to attack citizens in istanbul and he should stop his provoking httpAddress,"0
0
0",0,1,"
",,,Sun Jun 02 10:21:18 +0000 2013,FALSE
1657978194,RT @kitabet: Good morning Istanbul! It is 3:15 am but nobody in harbiye or osmanbey is sleeping. Pots and pans and car horns and marchers ,RT @kitabet: Good morning Istanbul! It is 3:15 am but nobody in harbiye or osmanbey is sleeping. Pots and pans and car horns and marchers ,rt usrId good morning istanbul ! it is 3 15 am but nobody in harbiye or osmanbey is httpAddress pots and pans and car horns and marchers,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 01 00:21:30 +0000 2013,FALSE
1657978196,RT @alexisohanian: Awful news coming out of #turkey in real-time on r/worldnews http://t.co/dcZS7EdTQl,RT @alexisohanian: Awful news coming out of #turkey in real-time on r/worldnews http://t.co/dcZS7EdTQl,rt usrId awful news coming out of #turkey in real time on httpAddress httpAddress,"0
0
0",0,1,"
",,,Fri May 31 14:23:35 +0000 2013,FALSE
1657978197,"Translation exists only where democracy exists!
Traducendo Ltd supports people of Turkey protest in Istanbul,... http://t.co/x4tKwit4iz","Translation exists only where democracy exists!
Traducendo Ltd supports people of Turkey protest in Istanbul,... http://t.co/x4tKwit4iz",translation exists only where democracy exists ! traducendo ltd supports people of turkey protest in httpAddress httpAddress,"0
0
0",0,1,"
",,,Mon Jun 03 06:55:41 +0000 2013,FALSE
1657978199,if u aint out here gettin paid u in tha way nigga and them bo's come in turkey bags its THANKSGIVING @_EastsidePeezy,if u aint out here gettin paid u in tha way nigga and them bo's come in turkey bags its THANKSGIVING @_EastsidePeezy,if u aint out here gettin paid u in tha way nigga and them bo s come in turkey bags its thanksgiving usrId,"0
0
0",0,1,"
",,,Sun Jun 23 15:49:03 +0000 2013,FALSE
1657978203,"Erdogan: In the name of what, do those vandals break the glass frames of the merchant shops?","Erdogan: In the name of what, do those vandals break the glass frames of the merchant shops?",erdogan in the name of what do those vandals break the glass frames of the merchant shops ?,"0
0
1",0,0.6594,"
1",1,1,Sun Jun 02 17:50:55 +0000 2013,FALSE
1657978204,RT @tomstandage: Fantastic #occupygezi variation of the Twitter logo via @AntDeRosa @zeynep: http://t.co/ZcEAclOQJE,RT @tomstandage: Fantastic #occupygezi variation of the Twitter logo via @AntDeRosa @zeynep: http://t.co/ZcEAclOQJE,rt usrId fantastic #occupygezi variation of the twitter logo via usrId usrId httpAddress,"1
1
0",1,0.6612,"0
0
",0,1,Thu Jun 06 11:20:57 +0000 2013,FALSE
1657978206,"RT @JohnnySins: I support all my fans from Turkey who are protesting there government right now! This is for you, 'Tayyipi Sikeyim!' #turke","RT @JohnnySins: I support all my fans from Turkey who are protesting there government right now! This is for you, 'Tayyipi Sikeyim!' #turke",rt usrId i support all my fans from turkey who are protesting there government right now ! this is for you tayyipi sikeyim ! #turke,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 09 21:28:39 +0000 2013,FALSE
1657978207,"forest-dreams: Turkey needs support, as always the media try to hide the truth http://tmblr.co/ZkpjowmOPbyl","forest-dreams: Turkey needs support, as always the media try to hide the truth http://tmblr.co/ZkpjowmOPbyl",forest dreams turkey needs support as always the media try to hide the truth httpAddress,"0
0
1",0,0.7,"
1",1,1,Sun Jun 02 11:31:53 +0000 2013,FALSE
1657978208,"""The thing that is called #SocialMedia is the biggest trouble for society right now."" ~#Turkey PM #Erdogan... interesting","""The thing that is called #SocialMedia is the biggest trouble for society right now."" ~#Turkey PM #Erdogan... interesting",the thing that is called #socialmedia is the biggest trouble for society right httpAddress #turkey pm httpAddress interesting,"0
0
0",0,1,"
",,,Tue Jun 04 01:39:44 +0000 2013,FALSE
1657978210,RT @mdbergfeld: 1000s arrested in Ankara. Protestors locked up in a basketball stadium. People plan to march there and release them #occupy,RT @mdbergfeld: 1000s arrested in Ankara. Protestors locked up in a basketball stadium. People plan to march there and release them #occupy,rt usrId 100s arrested in httpAddress protestors locked up in a basketball httpAddress people plan to march there and release them #occupy,"1
1
1",1,1,"1
0
1",1,0.664,Sun Jun 02 23:08:29 +0000 2013,FALSE
1657978213,"RT @zeynep_erdim: Gov't complained crowd threw stones, now tens of people stand still at #Taksim Monday 0030 #duranadam #standingman http:","RT @zeynep_erdim: Gov't complained crowd threw stones, now tens of people stand still at #Taksim Monday 0030 #duranadam #standingman http:",rt usrId gov t complained crowd threw stones now tens of people stand still at #taksim monday DD #duranadam #standingman http,"1
1
1",1,1,"0
1
0",0,0.6712,Mon Jun 17 23:23:59 +0000 2013,FALSE
1657978215,"RT @zeynep_erdim: Children inside Divan hotel next to #gezipark, surrounded by police. via @_ElifYilmaz_: Foto: reuters http://t.co/AZfyw0","RT @zeynep_erdim: Children inside Divan hotel next to #gezipark, surrounded by police. via @_ElifYilmaz_: Foto: reuters http://t.co/AZfyw0",rt usrId children inside divan hotel next to #gezipark surrounded by httpAddress via usrId foto reuters httpAddress,"1
1
1",1,1,"0
0
0",0,1,Sat Jun 15 20:32:25 +0000 2013,FALSE
1657978217,RT @memetalialabora: I will be at @CNN on 22:00 with @camanpour. We will talk Gezi Park Resistance.,RT @memetalialabora: I will be at @CNN on 22:00 with @camanpour. We will talk Gezi Park Resistance.,rt usrId i will be at usrId on 22 00 with httpAddress we will talk gezi park httpAddress,"1
1
1",1,1,"0
0
0",0,1,Mon Jun 03 18:22:26 +0000 2013,FALSE
1657978219,"Turkey to charge 18 more over protests http://t.co/gM5ESn24X3 via @NOW_eng
#deringezi #occupygezi","Turkey to charge 18 more over protests http://t.co/gM5ESn24X3 via @NOW_eng
#deringezi #occupygezi",turkey to charge DD more over protests httpAddress via usrId #occupygezi,"1
1
1",1,1,"0
0
0",0,1,Fri Jun 21 11:32:41 +0000 2013,FALSE
1657978225,RT @YourAnonNews: #Anonymous plays the accordion in Adana behind the barricades. Like a boss! #occupygezi #direngezipark http://t.co/eP7CO,RT @YourAnonNews: #Anonymous plays the accordion in Adana behind the barricades. Like a boss! #occupygezi #direngezipark http://t.co/eP7CO,rt usrId #anonymous plays the accordion in adana behind the httpAddress like a boss ! #occupygezi #direngezipark httpAddress,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 17:10:15 +0000 2013,FALSE
1657978227,RT @betass: #ProvokatrBabakanstemiyoruz foreign people should search about it. what's happening in Turkey? everyone should know.,RT @betass: #ProvokatrBabakanstemiyoruz foreign people should search about it. what's happening in Turkey? everyone should know.,rt usrId #provokatrbabakanstemiyoruz foreign people should search about it . what s happening in turkey ? everyone should httpAddress,"0
0
1",0,0.6658,"
0",0,1,Fri Jun 07 14:26:52 +0000 2013,FALSE
1657978229,"RT @FraCicardi: Fashionable to wear gas mask, helmet, goggles downtown Istanbul now...not sure how many will actually stay if violence erup","RT @FraCicardi: Fashionable to wear gas mask, helmet, goggles downtown Istanbul now...not sure how many will actually stay if violence erup",rt usrId fashionable to wear gas mask helmet goggles downtown istanbul httpAddress sure how many will actually stay if violence erup,"1
1
1",1,1,"1
1
1",1,1,Thu Jun 13 17:59:50 +0000 2013,FALSE
1657978233,"RT @IvanCNN: My Report from Gezi Park &amp; Taksim Square, where the crowd chants ""Tayyip Resign"" http://t.co/ItSTjekgT6 #Istanbul","RT @IvanCNN: My Report from Gezi Park &amp; Taksim Square, where the crowd chants ""Tayyip Resign"" http://t.co/ItSTjekgT6 #Istanbul",rt usrId my report from gezi park amp ,"1
1
1",1,1,"0
0
0",0,1,Sun Jun 02 07:13:31 +0000 2013,FALSE
1657978234,This time next week me @knappster1986 will be in Turkey! #wellneeded,This time next week me @knappster1986 will be in Turkey! #wellneeded,this time next week me usrId will be in turkey ! #wellneeded,"0
0
0",0,1,"
",,,Tue Jun 25 11:46:31 +0000 2013,FALSE
1657978237,"@CarinFMartins as long you're hungry, I could be turkey you could be ham and i could be roast","@CarinFMartins as long you're hungry, I could be turkey you could be ham and i could be roast",usrId as long you re hungry i could be turkey you could be ham and i could be roast,"0
0
0",0,1,"
",,,Sun Jun 09 13:43:51 +0000 2013,FALSE
1657978239,"@JupiterxDoctor That's right! I can never remember if it's chicken or turkey. Love you, hon!","@JupiterxDoctor That's right! I can never remember if it's chicken or turkey. Love you, hon!",usrId that s right ! i can never remember if it s chicken or httpAddress love you hon !,"0
0
0",0,1,"
",,,Thu Jun 06 22:24:32 +0000 2013,FALSE
1657978244,RT @BBCBreaking: Picture: Dozens injured as tear gas fired at protesters opposing revamp of #Istanbul's #Taksim Square http://t.co/r04sYz9O,RT @BBCBreaking: Picture: Dozens injured as tear gas fired at protesters opposing revamp of #Istanbul's #Taksim Square http://t.co/r04sYz9O,rt usrId picture dozens injured as tear gas fired at protesters opposing revamp of #istanbul s #taksim square httpAddress,"0
0
1",0,0.6783,"
1",1,1,Fri May 31 15:18:53 +0000 2013,FALSE
1657978245,@downwiththedan It really isnt. I was surprised when I went to a pizza place and they didnt even have donair. But they had a turkey pizza.,@downwiththedan It really isnt. I was surprised when I went to a pizza place and they didnt even have donair. But they had a turkey pizza.,usrId it really httpAddress i was surprised when i went to a pizza place and they didnt even have httpAddress but they had a turkey httpAddress,"0
0
0",0,1,"
",,,Sat Jun 08 21:22:36 +0000 2013,FALSE
1657978246,"RT @OpEmpowerHumans: This is necessary, because Central Banks are at the ROOT of ALL our single issues. #OccupyGezi
German riot... http://","RT @OpEmpowerHumans: This is necessary, because Central Banks are at the ROOT of ALL our single issues. #OccupyGezi
German riot... http://",rt usrId this is necessary because central banks are at the root of all our single httpAddress #occupygezi german httpAddress httpAddress,"1
1
1",1,1,"0
0
0",0,1,Fri May 31 18:35:43 +0000 2013,FALSE
1657978248,"A Western breakfast bagel at Bruegger's - turkey sausage, cheese, green peppers, roasted red peppers and red onions http://t.co/hyl2KvZCy5","A Western breakfast bagel at Bruegger's - turkey sausage, cheese, green peppers, roasted red peppers and red onions http://t.co/hyl2KvZCy5",a western breakfast bagel at bruegger s turkey sausage cheese green peppers roasted red peppers and red onions httpAddress,"0
0
0",0,1,"
",,,Sun Jun 02 12:38:47 +0000 2013,FALSE
1657978250,"#Simsek says #Erdogan is reformist leader, brought more fundamental rights and freedoms, more transparency. #turkey
http://t.co/Sfcucdk56x","#Simsek says #Erdogan is reformist leader, brought more fundamental rights and freedoms, more transparency. #turkey
http://t.co/Sfcucdk56x",#simsek says #erdogan is reformist leader brought more fundamental rights and freedoms more httpAddress httpAddress,"0
0
0",0,1,"
",,,Mon Jun 24 10:10:00 +0000 2013,FALSE
1657978251,Turkey unrest: Mass rally for Erdogan amid new clashes - BBC News via World - Google News - BBC ... http://t.co/4roLNNKnX0,Turkey unrest: Mass rally for Erdogan amid new clashes - BBC News via World - Google News - BBC ... http://t.co/4roLNNKnX0,turkey unrest mass rally for erdogan amid new clashes bbc news via world google news bbc .. httpAddress,"0
0
0",0,1,"
",,,Sun Jun 16 20:05:32 +0000 2013,FALSE
1657978252,"@obuckets: ""Turkey burgers n hot chocolate really hoe"" here we go YO","@obuckets: ""Turkey burgers n hot chocolate really hoe"" here we go YO",usrId turkey burgers n hot chocolate really hoe here we go yo,"0
0
0",0,1,"
",,,Sun Jun 16 19:11:13 +0000 2013,FALSE
1657978253,"@bparlan dont take this personal, but the problem is when erdogan was getting applause from foreign gov's and media, most of the peoplehere+","@bparlan dont take this personal, but the problem is when erdogan was getting applause from foreign gov's and media, most of the peoplehere+",usrId dont take this personal but the problem is when erdogan was getting applause from foreign gov s and media most of the peoplehere,"0
0
0",0,1,"
",,,Fri Jun 14 14:48:59 +0000 2013,FALSE
